"cod_setor","situacao_setor","homens_soma","mulheres_soma","total","homens_percentual","mulheres_percentual","domicilio"
"250130205000012","8","129","50","179","72.067039106145240","27.9329608938547480","HOMEM"
"250130205000013","8","90","22","112","80.357142857142860","19.6428571428571420","HOMEM"
"250130205000014","8","166","68","234","70.940170940170940","29.0598290598290600","HOMEM"
"250130205000015","8","114","48","162","70.370370370370370","29.6296296296296300","HOMEM"
"250130205000016","8","146","44","190","76.842105263157890","23.1578947368421060","HOMEM"
"250130205000017","8","153","41","194","78.865979381443300","21.1340206185567000","HOMEM"
"250130205000018","8","147","25","172","85.465116279069760","14.5348837209302320","HOMEM"
"250130205000019","8","41","56","97","42.268041237113400","57.7319587628866000","MULHER"
"250130205000020","8","59","23","82","71.951219512195120","28.0487804878048760","HOMEM"
"250130205000021","8","103","23","126","81.746031746031750","18.2539682539682530","HOMEM"
"250130205000022","8","53","26","79","67.088607594936700","32.9113924050632900","HOMEM"
"250130205000023","8","88","24","112","78.571428571428570","21.4285714285714270","HOMEM"
"250130205000024","8","134","51","185","72.432432432432440","27.5675675675675700","HOMEM"
"250130205000025","1","135","63","198","68.181818181818190","31.8181818181818170","HOMEM"
"250130205000026","1","156","61","217","71.889400921658990","28.1105990783410140","HOMEM"
"250130205000027","1","172","120","292","58.904109589041100","41.0958904109589000","HOMEM"
"250130205000028","5","36","12","48","75.000000000000000","25.0000000000000000","HOMEM"
"250130220000001","1","150","40","190","78.947368421052630","21.0526315789473700","HOMEM"
"250130220000002","8","108","63","171","63.157894736842100","36.8421052631579000","HOMEM"
"250130220000003","8","95","56","151","62.913907284768214","37.0860927152317860","HOMEM"
"250130220000004","8","0","0","0",NULL,NULL,NULL
"250130220000005","8","0","0","0",NULL,NULL,NULL
"250130220000006","1","122","102","224","54.464285714285715","45.5357142857142850","HOMEM"
"250135105000001","1","99","176","275","36.000000000000000","64.0000000000000000","MULHER"
"250135105000002","1","141","90","231","61.038961038961040","38.9610389610389600","HOMEM"
"250135105000003","8","50","5","55","90.909090909090900","9.0909090909090920","HOMEM"
"250135105000004","8","106","11","117","90.598290598290600","9.4017094017094020","HOMEM"
"250135105000005","1","178","61","239","74.476987447698750","25.5230125523012570","HOMEM"
"250135105000006","1","68","57","125","54.400000000000000","45.6000000000000000","HOMEM"
"250140105000001","1","82","46","128","64.062500000000000","35.9375000000000000","HOMEM"
"250140105000002","1","101","98","199","50.753768844221106","49.2462311557788940","HOMEM"
"250140105000003","1","107","49","156","68.589743589743590","31.4102564102564100","HOMEM"
"250140105000004","1","161","95","256","62.890625000000000","37.1093750000000000","HOMEM"
"250140105000005","1","84","47","131","64.122137404580160","35.8778625954198500","HOMEM"
"250140105000006","7","23","24","47","48.936170212765960","51.0638297872340400","MULHER"
"250140105000007","7","145","60","205","70.731707317073170","29.2682926829268300","HOMEM"
"250140105000008","7","60","128","188","31.914893617021278","68.0851063829787200","MULHER"
"250140105000009","7","45","91","136","33.088235294117645","66.9117647058823500","MULHER"
"250140105000010","7","36","9","45","80.000000000000000","20.0000000000000000","HOMEM"
"250140105000011","7","36","10","46","78.260869565217390","21.7391304347826100","HOMEM"
"250140105000012","7","37","8","45","82.222222222222230","17.7777777777777800","HOMEM"
"250140105000013","7","30","8","38","78.947368421052630","21.0526315789473700","HOMEM"
"250140105000014","7","179","112","291","61.512027491408936","38.4879725085910640","HOMEM"
"250140105000015","8","10","3","13","76.923076923076920","23.0769230769230770","HOMEM"
"250140105000016","8","13","9","22","59.090909090909090","40.9090909090909100","HOMEM"
"250140105000017","7","65","32","97","67.010309278350520","32.9896907216494800","HOMEM"
"250140105000018","7","8","14","22","36.363636363636370","63.6363636363636300","MULHER"
"250140105000019","7","8","11","19","42.105263157894740","57.8947368421052600","MULHER"
"250140105000020","7","5","7","12","41.666666666666664","58.3333333333333360","MULHER"
"250150005000001","1","139","152","291","47.766323024054984","52.2336769759450160","MULHER"
"250150005000002","1","71","131","202","35.148514851485146","64.8514851485148500","MULHER"
"250150005000003","1","159","77","236","67.372881355932210","32.6271186440678000","HOMEM"
"250150005000004","1","136","113","249","54.618473895582326","45.3815261044176740","HOMEM"
"250150005000005","1","100","101","201","49.751243781094530","50.2487562189054700","MULHER"
"250150005000006","1","174","112","286","60.839160839160840","39.1608391608391600","HOMEM"
"250150005000007","1","15","2","17","88.235294117647060","11.7647058823529420","HOMEM"
"250150005000008","8","60","110","170","35.294117647058826","64.7058823529411700","MULHER"
"250150005000009","8","137","35","172","79.651162790697670","20.3488372093023240","HOMEM"
"250150005000010","8","164","36","200","82.000000000000000","18.0000000000000000","HOMEM"
"250150005000011","8","126","172","298","42.281879194630875","57.7181208053691250","MULHER"
"250150005000012","8","0","0","0",NULL,NULL,NULL
"250150005000013","8","33","2","35","94.285714285714290","5.7142857142857140","HOMEM"
"250150005000014","8","26","9","35","74.285714285714290","25.7142857142857150","HOMEM"
"250150005000015","8","99","26","125","79.200000000000000","20.8000000000000000","HOMEM"
"250150005000016","8","25","10","35","71.428571428571430","28.5714285714285730","HOMEM"
"250150005000017","1","119","192","311","38.263665594855304","61.7363344051446960","MULHER"
"250150005000018","1","49","33","82","59.756097560975610","40.2439024390243900","HOMEM"
"250150005000019","5","93","40","133","69.924812030075190","30.0751879699248120","HOMEM"
"250150005000020","4","130","39","169","76.923076923076920","23.0769230769230770","HOMEM"
"250150005000021","5","0","0","0",NULL,NULL,NULL
"250150010000001","1","174","52","226","76.991150442477870","23.0088495575221220","HOMEM"
"250150010000002","8","93","32","125","74.400000000000000","25.6000000000000000","HOMEM"
"250150010000003","8","133","23","156","85.256410256410260","14.7435897435897430","HOMEM"
"250150010000004","8","142","21","163","87.116564417177910","12.8834355828220860","HOMEM"
"250150010000005","8","76","51","127","59.842519685039370","40.1574803149606300","HOMEM"
"250150010000006","8","73","11","84","86.904761904761900","13.0952380952380950","HOMEM"
"250150010000007","8","90","13","103","87.378640776699030","12.6213592233009700","HOMEM"
"250150010000008","8","26","20","46","56.521739130434780","43.4782608695652200","HOMEM"
"250150010000009","5","79","36","115","68.695652173913050","31.3043478260869570","HOMEM"
"250150010000010","5","192","55","247","77.732793522267200","22.2672064777327920","HOMEM"
"250150010000011","8","60","14","74","81.081081081081080","18.9189189189189200","HOMEM"
"250150020000001","1","171","58","229","74.672489082969430","25.3275109170305700","HOMEM"
"250150020000002","8","44","25","69","63.768115942028984","36.2318840579710160","HOMEM"
"250150020000003","8","90","20","110","81.818181818181810","18.1818181818181830","HOMEM"
"250150020000004","8","82","17","99","82.828282828282820","17.1717171717171730","HOMEM"
"250150020000005","8","14","13","27","51.851851851851855","48.1481481481481450","HOMEM"
"250150020000006","8","226","55","281","80.427046263345190","19.5729537366548030","HOMEM"
"250150020000007","8","64","12","76","84.210526315789480","15.7894736842105260","HOMEM"
"250150020000008","8","116","17","133","87.218045112781950","12.7819548872180460","HOMEM"
"250150020000009","1","93","27","120","77.500000000000000","22.5000000000000000","HOMEM"
"250150020000010","5","41","17","58","70.689655172413800","29.3103448275862060","HOMEM"
"250153405000001","1","128","119","247","51.821862348178136","48.1781376518218640","HOMEM"
"250153405000002","1","96","107","203","47.290640394088670","52.7093596059113300","MULHER"
"250153405000003","8","72","129","201","35.820895522388060","64.1791044776119400","MULHER"
"250153405000004","8","56","35","91","61.538461538461540","38.4615384615384600","HOMEM"
"250153405000005","1","189","148","337","56.083086053412465","43.9169139465875350","HOMEM"
"250153405000006","1","121","100","221","54.751131221719454","45.2488687782805460","HOMEM"
"250157505000001","1","139","106","245","56.734693877551024","43.2653061224489760","HOMEM"
"250157505000002","8","138","43","181","76.243093922651940","23.7569060773480660","HOMEM"
"250157505000003","8","138","33","171","80.701754385964920","19.2982456140350900","HOMEM"
"250157505000004","8","147","54","201","73.134328358208960","26.8656716417910460","HOMEM"
"250157505000005","8","64","39","103","62.135922330097090","37.8640776699029100","HOMEM"
"250157505000006","8","103","23","126","81.746031746031750","18.2539682539682530","HOMEM"
"250157505000007","8","94","29","123","76.422764227642280","23.5772357723577240","HOMEM"
"250157505000008","8","167","50","217","76.958525345622120","23.0414746543778800","HOMEM"
"250157505000009","8","93","23","116","80.172413793103440","19.8275862068965500","HOMEM"
"250157505000010","8","91","23","114","79.824561403508770","20.1754385964912300","HOMEM"
"250157505000011","8","150","32","182","82.417582417582420","17.5824175824175840","HOMEM"
"250157505000012","8","85","67","152","55.921052631578945","44.0789473684210550","HOMEM"
"250157505000013","5","102","61","163","62.576687116564415","37.4233128834355850","HOMEM"
"250157505000014","5","111","43","154","72.077922077922080","27.9220779220779200","HOMEM"
"250157505000015","4","0","0","0",NULL,NULL,NULL
"250157505000016","5","34","23","57","59.649122807017540","40.3508771929824600","HOMEM"
"250157505000017","5","50","21","71","70.422535211267600","29.5774647887323960","HOMEM"
"250157505000018","5","0","0","0",NULL,NULL,NULL
"250160905000001","1","126","77","203","62.068965517241380","37.9310344827586200","HOMEM"
"250160905000002","1","43","90","133","32.330827067669176","67.6691729323308200","MULHER"
"250160905000003","1","70","111","181","38.674033149171270","61.3259668508287300","MULHER"
"250160905000004","1","145","101","246","58.943089430894310","41.0569105691056900","HOMEM"
"250160905000005","1","120","68","188","63.829787234042556","36.1702127659574440","HOMEM"
"250160905000006","1","87","55","142","61.267605633802816","38.7323943661971840","HOMEM"
"250160905000007","1","84","180","264","31.818181818181817","68.1818181818181900","MULHER"
"250160905000008","1","36","148","184","19.565217391304348","80.4347826086956600","MULHER"
"250160905000009","8","75","63","138","54.347826086956520","45.6521739130434800","HOMEM"
"250160905000010","8","207","80","287","72.125435540069690","27.8745644599303120","HOMEM"
"250160905000011","8","202","96","298","67.785234899328860","32.2147651006711440","HOMEM"
"250160905000012","8","83","113","196","42.346938775510200","57.6530612244898000","MULHER"
"250160905000013","8","84","14","98","85.714285714285710","14.2857142857142860","HOMEM"
"250160905000014","8","175","49","224","78.125000000000000","21.8750000000000000","HOMEM"
"250160905000015","8","131","12","143","91.608391608391610","8.3916083916083920","HOMEM"
"250160905000016","8","159","25","184","86.413043478260870","13.5869565217391300","HOMEM"
"250160905000017","5","61","6","67","91.044776119402980","8.9552238805970140","HOMEM"
"250160905000018","5","25","7","32","78.125000000000000","21.8750000000000000","HOMEM"
"250160905000019","1","126","81","207","60.869565217391305","39.1304347826086950","HOMEM"
"250160905000020","1","90","60","150","60.000000000000000","40.0000000000000000","HOMEM"
"250160905000021","1","33","33","66","50.000000000000000","50.0000000000000000","IGUAL"
"250160905000022","1","105","74","179","58.659217877094974","41.3407821229050260","HOMEM"
"250160905000023","1","101","92","193","52.331606217616580","47.6683937823834200","HOMEM"
"250160905000024","1","42","45","87","48.275862068965516","51.7241379310344840","MULHER"
"250160905000025","1","67","34","101","66.336633663366340","33.6633663366336650","HOMEM"
"250170805000001","1","103","47","150","68.666666666666670","31.3333333333333320","HOMEM"
"250170805000002","1","108","56","164","65.853658536585370","34.1463414634146360","HOMEM"
"250170805000003","8","97","25","122","79.508196721311480","20.4918032786885260","HOMEM"
"250170805000004","8","100","23","123","81.300813008130080","18.6991869918699200","HOMEM"
"250170805000005","8","117","24","141","82.978723404255320","17.0212765957446800","HOMEM"
"250170805000006","8","209","54","263","79.467680608365010","20.5323193916349800","HOMEM"
"250170805000007","5","51","3","54","94.444444444444440","5.5555555555555550","HOMEM"
"250170805000008","5","112","86","198","56.565656565656570","43.4343434343434300","HOMEM"
